"","site.code","session","site.accession","subplot","rep","species","N","occ","density","max.tree","mean.tree","mode.tree","sd.tree","Liqr.tree","Uiqr.tree","mean.occtree","mode.occtree","sd.occtree","Liqr.occtree","Uiqr.occtree","tree.count"
"13","DAVO","2","DAVO002","3","DAVO002-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"14","DAVO","2","DAVO002","4","DAVO002-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"15","DAVO","2","DAVO002","5","DAVO002-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"16","DAVO","2","DAVO002","6","DAVO002-6","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"17","DAVO","2","DAVO002","7","DAVO002-7","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"18","DAVO","2","DAVO002","8","DAVO002-8","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"19","DAVO","2","DAVO002","9","DAVO002-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"20","DAVO","2","DAVO002","10","DAVO002-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"21","DAVO","3","DAVO003","1","DAVO003-1","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"22","DAVO","3","DAVO003","2","DAVO003-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"23","DAVO","3","DAVO003","3","DAVO003-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"24","DAVO","3","DAVO003","4","DAVO003-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"25","DAVO","3","DAVO003","5","DAVO003-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"26","DAVO","3","DAVO003","6","DAVO003-6","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"27","DAVO","3","DAVO003","7","DAVO003-7","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"28","DAVO","3","DAVO003","8","DAVO003-8","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"29","DAVO","3","DAVO003","9","DAVO003-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"30","DAVO","3","DAVO003","10","DAVO003-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"31","DAVO","4","DAVO004","1","DAVO004-1","BFF",37,9,0.0925,8,0.86046511627907,0,1.94668699453881,0,0,4.11111111111111,3,2.20479275922049,3,3,43
"32","DAVO","4","DAVO004","2","DAVO004-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"33","DAVO","4","DAVO004","3","DAVO004-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"34","DAVO","4","DAVO004","4","DAVO004-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"35","DAVO","4","DAVO004","5","DAVO004-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"36","DAVO","4","DAVO004","6","DAVO004-6","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"37","DAVO","4","DAVO004","7","DAVO004-7","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"38","DAVO","4","DAVO004","8","DAVO004-8","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"39","DAVO","4","DAVO004","9","DAVO004-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"40","DAVO","4","DAVO004","10","DAVO004-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"41","DAVO","5","DAVO005","1","DAVO005-1","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"42","DAVO","5","DAVO005","2","DAVO005-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"43","DAVO","5","DAVO005","3","DAVO005-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"44","DAVO","5","DAVO005","4","DAVO005-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"45","DAVO","5","DAVO005","5","DAVO005-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"46","DAVO","5","DAVO005","6","DAVO005-6","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"47","DAVO","5","DAVO005","7","DAVO005-7","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"48","DAVO","5","DAVO005","8","DAVO005-8","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"49","DAVO","5","DAVO005","9","DAVO005-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"50","DAVO","5","DAVO005","10","DAVO005-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"51","DAVO","6","DAVO006","1","DAVO006-1","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"52","DAVO","6","DAVO006","2","DAVO006-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"53","DAVO","6","DAVO006","3","DAVO006-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"54","DAVO","6","DAVO006","4","DAVO006-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"55","DAVO","6","DAVO006","5","DAVO006-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"56","DAVO","6","DAVO006","6","DAVO006-6","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"57","DAVO","6","DAVO006","7","DAVO006-7","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"58","DAVO","6","DAVO006","8","DAVO006-8","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"59","DAVO","6","DAVO006","9","DAVO006-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"60","DAVO","6","DAVO006","10","DAVO006-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"61","DAVO","7","DAVO007","1","DAVO007-1","BFF",147.5,15,0.36875,35.5,3.43023255813953,0,6.9441491262419,0,3,9.83333333333333,3,8.7864885450549,3,15.5,43
"62","DAVO","7","DAVO007","2","DAVO007-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"63","DAVO","7","DAVO007","3","DAVO007-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"64","DAVO","7","DAVO007","4","DAVO007-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"65","DAVO","7","DAVO007","5","DAVO007-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"66","DAVO","7","DAVO007","6","DAVO007-6","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"67","DAVO","7","DAVO007","7","DAVO007-7","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"68","DAVO","7","DAVO007","8","DAVO007-8","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"69","DAVO","7","DAVO007","9","DAVO007-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"70","DAVO","7","DAVO007","10","DAVO007-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"71","DAVO","8","DAVO008","1","DAVO008-1","BFF",290.5,21,0.72625,35.5,6.75581395348837,0,9.95248957429584,0,11.75,13.8333333333333,15.5,10.2571113542426,8,15.5,43
"72","DAVO","8","DAVO008","2","DAVO008-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"73","DAVO","8","DAVO008","3","DAVO008-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"74","DAVO","8","DAVO008","4","DAVO008-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"75","DAVO","8","DAVO008","5","DAVO008-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"76","DAVO","8","DAVO008","6","DAVO008-6","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"77","DAVO","8","DAVO008","7","DAVO008-7","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"78","DAVO","8","DAVO008","8","DAVO008-8","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"79","DAVO","8","DAVO008","9","DAVO008-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"80","DAVO","8","DAVO008","10","DAVO008-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"81","DAVO","9","DAVO009","1","DAVO009-1","BFF",160,15,0.4,35.5,3.72093023255814,0,7.18323306104586,0,3,10.6666666666667,3,8.68427698007535,3,15.5,43
"82","DAVO","9","DAVO009","2","DAVO009-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"83","DAVO","9","DAVO009","3","DAVO009-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"84","DAVO","9","DAVO009","4","DAVO009-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"85","DAVO","9","DAVO009","5","DAVO009-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"86","DAVO","9","DAVO009","6","DAVO009-6","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"87","DAVO","9","DAVO009","7","DAVO009-7","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"88","DAVO","9","DAVO009","8","DAVO009-8","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"89","DAVO","9","DAVO009","9","DAVO009-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"90","DAVO","9","DAVO009","10","DAVO009-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"91","DAVO","10","DAVO010","1","DAVO010-1","BFF",440,20,1.1,35.5,10.2325581395349,0,13.5906781941263,0,15.5,22,15.5,11.6528740525336,15.5,35.5,43
"92","DAVO","10","DAVO010","2","DAVO010-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"93","DAVO","10","DAVO010","3","DAVO010-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"94","DAVO","10","DAVO010","4","DAVO010-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"95","DAVO","10","DAVO010","5","DAVO010-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"96","DAVO","10","DAVO010","6","DAVO010-6","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"97","DAVO","10","DAVO010","7","DAVO010-7","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"98","DAVO","10","DAVO010","8","DAVO010-8","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"99","DAVO","10","DAVO010","9","DAVO010-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"100","DAVO","10","DAVO010","10","DAVO010-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"101","DAVO","11","DAVO011","1","DAVO011-1","BFF",183,16,0.4575,15.5,4.25581395348837,0,6.52410556998981,0,8,11.4375,15.5,5.61805126356106,6.75,15.5,43
"102","DAVO","11","DAVO011","2","DAVO011-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"103","DAVO","11","DAVO011","3","DAVO011-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"104","DAVO","11","DAVO011","4","DAVO011-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"105","DAVO","11","DAVO011","5","DAVO011-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"106","DAVO","11","DAVO011","6","DAVO011-6","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"107","DAVO","11","DAVO011","7","DAVO011-7","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"108","DAVO","11","DAVO011","8","DAVO011-8","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"109","DAVO","11","DAVO011","9","DAVO011-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"110","DAVO","11","DAVO011","10","DAVO011-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"111","DAVO","12","DAVO012","1","DAVO012-1","BFF",98.5,12,0.24625,15.5,2.2906976744186,0,4.501630072672,0,3,8.20833333333333,8,4.9380633548963,3,9.875,43
"112","DAVO","12","DAVO012","2","DAVO012-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"113","DAVO","12","DAVO012","3","DAVO012-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"114","DAVO","12","DAVO012","4","DAVO012-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"115","DAVO","12","DAVO012","5","DAVO012-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"116","DAVO","12","DAVO012","6","DAVO012-6","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"117","DAVO","12","DAVO012","7","DAVO012-7","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"118","DAVO","12","DAVO012","8","DAVO012-8","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"119","DAVO","12","DAVO012","9","DAVO012-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"120","DAVO","12","DAVO012","10","DAVO012-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"121","DAVO","13","DAVO013","1","DAVO013-1","BFF",100,15,0.25,15.5,2.32558139534884,0,4.06770632826154,0,3,6.66666666666667,3,4.31635869465831,3,8,43
"122","DAVO","13","DAVO013","2","DAVO013-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"123","DAVO","13","DAVO013","3","DAVO013-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
"124","DAVO","13","DAVO013","4","DAVO013-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"125","DAVO","13","DAVO013","5","DAVO013-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"126","DAVO","13","DAVO013","6","DAVO013-6","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"127","DAVO","13","DAVO013","7","DAVO013-7","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
"128","DAVO","13","DAVO013","8","DAVO013-8","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"129","DAVO","13","DAVO013","9","DAVO013-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"130","DAVO","13","DAVO013","10","DAVO013-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"131","DBUR","1","DBUR001","1","DBUR001-1","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"132","DBUR","1","DBUR001","2","DBUR001-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"133","DBUR","1","DBUR001","3","DBUR001-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"134","DBUR","1","DBUR001","4","DBUR001-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"135","DBUR","1","DBUR001","5","DBUR001-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"136","DBUR","1","DBUR001","6","DBUR001-6","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"137","DBUR","1","DBUR001","7","DBUR001-7","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"138","DBUR","1","DBUR001","8","DBUR001-8","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"139","DBUR","1","DBUR001","9","DBUR001-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"140","DBUR","1","DBUR001","10","DBUR001-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"141","DBUR","2","DBUR002","1","DBUR002-1","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"142","DBUR","2","DBUR002","2","DBUR002-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"143","DBUR","2","DBUR002","3","DBUR002-3","BFF",8,1,0.02,8,0.727272727272727,0,2.41209075662211,0,0,8,8,0,8,8,11
"144","DBUR","2","DBUR002","4","DBUR002-4","BFF",3,1,0.0075,3,0.0810810810810811,0,0.493196961916072,0,0,3,3,0,3,3,37
"145","DBUR","2","DBUR002","5","DBUR002-5","BFF",12,4,0.03,3,0.352941176470588,0,0.981104910251593,0,0,3,3,0,3,3,34
"146","DBUR","2","DBUR002","6","DBUR002-6","BFF",76,12,0.19,15.5,2.53333333333333,0,4.32700687609196,0,3,6.33333333333333,3,4.806876387641,3,8,30
"147","DBUR","2","DBUR002","7","DBUR002-7","BFF",85,10,0.2125,15.5,2.65625,0,5.21851156013147,0,3,8.5,3,6.21378396076908,3,15.5,32
"148","DBUR","2","DBUR002","8","DBUR002-8","BFF",40,10,0.1,8,1.42857142857143,0,2.30021853114118,0,3,4,3,2.10818510677892,3,3,28
"149","DBUR","2","DBUR002","9","DBUR002-9","BFF",112.5,10,0.28125,35.5,4.6875,0,10.1111351661337,0,3,11.25,3,13.3879091388876,3,13.625,24
"150","DBUR","2","DBUR002","10","DBUR002-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"151","DBUR","3","DBUR003","1","DBUR003-1","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"152","DBUR","3","DBUR003","2","DBUR003-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"153","DBUR","3","DBUR003","3","DBUR003-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"154","DBUR","3","DBUR003","4","DBUR003-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"155","DBUR","3","DBUR003","5","DBUR003-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"156","DBUR","3","DBUR003","6","DBUR003-6","BFF",78,11,0.195,15.5,2.6,0,4.46712126696748,0,3,7.09090909090909,3,4.77921636786922,3,8,30
"157","DBUR","3","DBUR003","7","DBUR003-7","BFF",101,17,0.2525,15.5,3.15625,0,4.29447788707552,0,3,5.94117647058824,3,4.26058370759357,3,8,32
"158","DBUR","3","DBUR003","8","DBUR003-8","BFF",156,17,0.39,35.5,5.57142857142857,0,7.73126682843677,0,8,9.17647058823529,8,8.10659680536203,3,8,28
"159","DBUR","3","DBUR003","9","DBUR003-9","BFF",21,7,0.0525,3,0.875,0,1.39291686446261,0,3,3,3,0,3,3,24
"160","DBUR","3","DBUR003","10","DBUR003-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"161","DBUR","4","DBUR004","1","DBUR004-1","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"162","DBUR","4","DBUR004","2","DBUR004-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"163","DBUR","4","DBUR004","3","DBUR004-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"164","DBUR","4","DBUR004","4","DBUR004-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"165","DBUR","4","DBUR004","5","DBUR004-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"166","DBUR","4","DBUR004","6","DBUR004-6","BFF",210.5,16,0.52625,35.5,7.01666666666667,0,9.6681875537617,0,8,13.15625,8,9.72405736648374,8,15.5,30
"167","DBUR","4","DBUR004","7","DBUR004-7","BFF",184,18,0.46,15.5,5.75,0,6.43578704112478,0,9.875,10.2222222222222,15.5,5.20808822952683,8,15.5,32
"168","DBUR","4","DBUR004","8","DBUR004-8","BFF",151.5,18,0.37875,15.5,5.41071428571429,0,5.72042081369144,0,8,8.41666666666667,8,5.01834868551516,3,13.625,28
"169","DBUR","4","DBUR004","9","DBUR004-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"170","DBUR","4","DBUR004","10","DBUR004-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"171","DBUR","5","DBUR005","1","DBUR005-1","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"172","DBUR","5","DBUR005","2","DBUR005-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"173","DBUR","5","DBUR005","3","DBUR005-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"174","DBUR","5","DBUR005","4","DBUR005-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"175","DBUR","5","DBUR005","5","DBUR005-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"176","DBUR","5","DBUR005","6","DBUR005-6","BFF",90.5,16,0.22625,15.5,3.01666666666667,0,3.86068453223923,0,3,5.65625,3,3.59035165408627,3,8,30
"177","DBUR","5","DBUR005","7","DBUR005-7","BFF",91.5,18,0.22875,15.5,2.859375,0,3.62169621417119,0,3,5.08333333333333,3,3.45666449221858,3,8,32
"178","DBUR","5","DBUR005","8","DBUR005-8","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"179","DBUR","5","DBUR005","9","DBUR005-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"180","DBUR","5","DBUR005","10","DBUR005-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"181","DBUR","6","DBUR006","1","DBUR006-1","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"182","DBUR","6","DBUR006","2","DBUR006-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"183","DBUR","6","DBUR006","3","DBUR006-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"184","DBUR","6","DBUR006","4","DBUR006-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"185","DBUR","6","DBUR006","5","DBUR006-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"186","DBUR","6","DBUR006","6","DBUR006-6","BFF",154.5,19,0.38625,15.5,5.15,0,5.62192444655374,0,8,8.13157894736842,3,5.03278723655402,3,11.75,30
"187","DBUR","6","DBUR006","7","DBUR006-7","BFF",165.5,16,0.41375,15.5,5.171875,0,6.31640130162942,0,8,10.34375,15.5,5.03891109268659,8,15.5,32
"188","DBUR","6","DBUR006","8","DBUR006-8","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"189","DBUR","6","DBUR006","9","DBUR006-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"190","DBUR","6","DBUR006","10","DBUR006-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"191","DBUR","7","DBUR007","1","DBUR007-1","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"192","DBUR","7","DBUR007","2","DBUR007-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"193","DBUR","7","DBUR007","3","DBUR007-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"194","DBUR","7","DBUR007","4","DBUR007-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"195","DBUR","7","DBUR007","5","DBUR007-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"196","DBUR","7","DBUR007","6","DBUR007-6","BFF",59,18,0.1475,8,1.96666666666667,3,1.865907070409,0,3,3.27777777777778,3,1.17851130197758,3,3,30
"197","DBUR","7","DBUR007","7","DBUR007-7","BFF",35,10,0.0875,8,1.09375,0,1.85540839778757,0,3,3.5,3,1.58113883008419,3,3,32
"198","DBUR","7","DBUR007","8","DBUR007-8","BFF",33,11,0.0825,3,1.17857142857143,0,1.49204238418031,0,3,3,3,0,3,3,28
"199","DBUR","7","DBUR007","9","DBUR007-9","BFF",9,3,0.0225,3,0.375,0,1.01349588703826,0,0,3,3,0,3,3,24
"200","DBUR","7","DBUR007","10","DBUR007-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"201","DBUR","8","DBUR008","1","DBUR008-1","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"202","DBUR","8","DBUR008","2","DBUR008-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"203","DBUR","8","DBUR008","3","DBUR008-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"204","DBUR","8","DBUR008","4","DBUR008-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"205","DBUR","8","DBUR008","5","DBUR008-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"206","DBUR","8","DBUR008","6","DBUR008-6","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"207","DBUR","8","DBUR008","7","DBUR008-7","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"208","DBUR","8","DBUR008","8","DBUR008-8","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"209","DBUR","8","DBUR008","9","DBUR008-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"210","DBUR","8","DBUR008","10","DBUR008-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"211","DBUR","9","DBUR009","1","DBUR009-1","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"212","DBUR","9","DBUR009","2","DBUR009-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"213","DBUR","9","DBUR009","3","DBUR009-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"214","DBUR","9","DBUR009","4","DBUR009-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"215","DBUR","9","DBUR009","5","DBUR009-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"216","DBUR","9","DBUR009","6","DBUR009-6","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"217","DBUR","9","DBUR009","7","DBUR009-7","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
"218","DBUR","9","DBUR009","8","DBUR009-8","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
"219","DBUR","9","DBUR009","9","DBUR009-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
"220","DBUR","9","DBUR009","10","DBUR009-10","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
"221","DBUR","10","DBUR010","1","DBUR010-1","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
"222","DBUR","10","DBUR010","2","DBUR010-2","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"223","DBUR","10","DBUR010","3","DBUR010-3","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"224","DBUR","10","DBUR010","4","DBUR010-4","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
"225","DBUR","10","DBUR010","5","DBUR010-5","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
"226","DBUR","10","DBUR010","6","DBUR010-6","BFF",82.5,15,0.20625,15.5,2.75,0,3.78005199745298,0,3,5.5,3,3.659625273557,3,8,30
"227","DBUR","10","DBUR010","7","DBUR010-7","BFF",154,13,0.385,15.5,4.8125,0,6.69827854630359,0,9.875,11.8461538461538,15.5,5.06369683541833,8,15.5,32
"228","DBUR","10","DBUR010","8","DBUR010-8","BFF",253.5,12,0.63375,35.5,9.05357142857143,0,12.8187791104925,0,15.5,21.125,15.5,11.186690549691,15.5,35.5,28
"229","DBUR","10","DBUR010","9","DBUR010-9","BFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
